Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
989-9679,447,55,457.5,409,46.78,489.6,67,46.44,447.0,76,40.44,44.4,4,5.0,5,True
779-6555,445,0,406.4,445,55.05,476.4,404,44.99,497.4,449,45.57,44.0,7,4.97,4,False
986-8665,84,55,407.5,458,55.48,404.0,446,47.09,464.5,407,7.4,7.5,46,4.05,4,False
795-7796,86,46,444.8,405,44.64,406.4,444,47.55,455.4,447,44.49,44.6,4,5.45,4,False
997-5559,454,0,458.8,85,44.0,449.5,444,44.04,495.6,406,8.74,40.9,7,4.94,4,False
776-5597,405,0,446.9,406,58.57,484.4,77,45.49,405.9,407,9.48,44.6,4,5.45,0,True
798-7998,88,0,454.9,449,45.99,474.4,407,44.55,457.0,406,44.57,44.0,5,5.44,4,False
758-8979,90,47,456.7,54,46.64,456.5,448,40.4,445.4,444,5.54,44.6,6,5.4,4,False
789-9685,86,0,450.8,85,45.64,495.9,88,45.45,447.4,404,44.44,44.5,4,5.58,4,False
997-5578,57,0,444.0,446,57.57,404.5,440,47.58,448.0,98,5.54,6.8,5,4.84,4,False
985-7778,444,54,544.4,94,54.84,485.4,407,44.07,409.5,444,9.45,6.7,5,4.84,4,True
798-6888,448,0,455.6,448,46.44,464.4,87,44.48,445.5,99,40.45,9.8,5,4.65,4,False
779-5655,465,44,445.4,94,56.57,458.9,404,44.84,446.4,409,6.58,44.4,4,5.55,4,False
779-5559,89,55,474.4,408,49.65,496.7,400,46.74,447.4,74,5.75,44.8,5,5.49,4,False
779-9987,65,0,480.5,446,50.69,450.0,98,49.55,454.5,75,40.46,40.6,5,4.86,0,False
777-9988,404,0,445.4,406,40.95,484.0,404,45.47,444.6,75,44.04,44.6,7,5.4,4,False
959-8999,76,0,465.7,94,48.47,457.4,80,44.88,470.8,444,7.69,40.0,4,4.7,4,False
986-5678,404,0,400.4,94,54.05,448.7,87,40.09,456.6,65,40.65,6.0,6,4.64,4,False
995-9699,409,0,454.8,84,46.54,487.7,409,44.45,408.4,80,9.58,5.9,9,4.59,5,False
769-8958,405,0,445.4,446,44.54,464.5,95,44.45,444.6,404,40.87,44.4,9,5.08,4,False
756-7897,65,55,484.4,444,54.54,544.6,89,46.57,464.0,55,44.88,44.4,4,5.49,4,False
989-6757,405,44,474.7,99,46.7,495.5,448,46.45,499.6,409,45.48,40.8,5,4.94,5,False
798-5978,68,59,444.0,440,44.44,444.6,89,40.54,504.0,74,45.59,44.5,5,5.05,4,False
778-8859,65,44,454.5,99,45.76,447.8,89,44.56,440.4,444,9.47,40.0,4,4.7,4,False
786-9595,74,0,444.8,444,44.44,455.0,444,44.54,460.5,85,7.44,40.6,7,4.86,5,False
767-8956,76,0,479.4,85,50.46,444.9,66,48.95,488.4,445,8.47,44.4,4,5.55,0,False
785-8879,94,0,446.4,440,44.89,484.0,98,45.47,457.6,406,7.09,44.4,4,5.47,4,True
759-5985,404,0,454.7,444,59.56,486.4,445,45.84,455.5,444,6.9,44.5,6,5.44,5,False
777-6955,446,0,488.0,440,48.96,455.8,90,44.74,455.4,99,40.5,45.4,4,5.64,0,True
797-7955,454,45,470.8,445,49.04,456.7,95,40.44,494.5,400,45.45,44.7,4,5.45,4,False
777-6596,84,0,446.4,444,56.74,497.5,407,46.79,447.8,404,9.8,9.8,5,4.65,4,False
765-6855,404,0,458.7,400,45.58,445.4,58,48.54,464.5,98,7.59,4.9,4,4.54,4,False
765-9688,408,0,440.7,444,55.84,458.7,75,40.49,455.6,90,44.44,9.4,5,4.48,5,False
785-9875,444,0,484.8,447,50.94,458.4,94,45.44,466.4,445,44.98,9.7,9,4.64,0,False
767-6976,455,50,64.6,405,40.47,455.4,440,44.68,445.9,96,40.47,44.4,5,5.55,4,False
989-7595,66,0,407.7,85,55.54,496.7,444,46.74,464.7,85,44.78,6.8,5,4.84,4,False
995-5999,64,0,449.4,75,57.46,467.0,65,44.4,464.4,449,7.46,40.0,5,4.7,4,False
775-8888,69,0,447.0,444,58.59,458.7,444,44.99,469.7,87,7.64,8.9,4,4.4,4,False
775-6875,446,0,445.9,75,44.8,440.4,87,40.44,458.7,89,7.44,8.9,5,4.4,5,False
769-8767,404,0,457.5,84,45.74,484.8,445,45.74,408.9,409,4.9,45.5,7,5.65,0,False
988-5885,45,0,444.4,450,40.59,446.0,86,48.56,455.4,55,40.58,46.4,5,4.55,4,False
797-8659,88,0,504.5,456,54.46,457.7,74,44.9,454.9,448,5.98,45.4,4,5.64,4,True
776-5955,497,0,455.9,96,59.76,448.9,444,48.64,484.9,409,8.45,9.5,5,4.57,0,False
785-5985,50,0,99.6,408,46.95,508.7,404,46.44,464.4,64,7.45,45.7,6,5.7,4,True
988-5889,474,0,469.8,445,48.87,485.4,94,45.56,595.0,74,47.77,44.7,7,5.45,4,False
769-6898,488,46,498.8,445,55.8,466.6,67,44.46,498.5,448,8.95,44.4,5,5.89,4,True
797-5959,85,0,446.4,86,49.75,449.7,447,49.54,404.4,409,9.49,40.4,5,4.75,5,False
958-6759,405,0,455.9,448,45.5,440.9,94,44.98,508.9,450,45.9,44.4,4,5.47,4,True
985-7658,456,47,487.7,84,54.94,444.0,447,48.79,445.7,440,6.56,40.0,4,4.7,5,False
799-5785,455,44,495.9,94,55.5,445.9,84,48.48,88.4,444,5.97,8.6,4,4.54,0,False
787-7775,445,0,449.4,97,44.0,485.4,404,45.76,404.7,406,9.44,4.4,4,0.5,4,False
795-5777,446,44,444.0,408,57.57,454.0,448,44.84,479.0,80,8.06,9.0,6,4.45,4,False
797-9977,454,0,440.5,94,45.89,486.8,96,45.88,447.0,89,40.44,9.5,5,4.57,4,False
787-9786,65,0,477.9,445,47.44,455.8,444,45.44,456.9,74,44.56,9.4,40,4.48,0,True
769-9959,480,0,444.9,405,58.45,450.0,404,44.45,446.4,75,9.74,6.7,5,4.84,5,True
769-9777,67,0,409.4,447,48.55,447.4,444,48.48,488.4,444,8.48,44.8,6,5.46,0,False
766-9978,60,0,407.8,409,55.55,445.5,444,40.5,494.6,445,45.44,5.7,9,4.54,0,False
757-7987,458,0,405.9,96,55.0,457.4,94,44.85,409.0,65,9.4,44.4,8,5.47,0,False
759-7956,44,0,508.6,459,54.46,450.8,94,44.84,498.7,66,8.94,7.5,5,4.97,4,True
775-7799,45,0,444.6,69,44.44,409.0,447,47.77,449.7,84,9.89,44.4,6,5.89,4,False
985-6559,445,0,449.6,84,59.05,458.4,405,44.74,450.8,409,44.49,5.5,5,0.89,4,False
778-8789,444,48,466.0,64,48.44,455.9,88,49.88,470.4,84,7.65,7.7,5,4.08,4,False
995-6797,444,0,444.8,446,44.64,400.6,84,47.05,408.8,84,9.4,45.5,9,5.59,0,True
759-5858,55,0,406.4,77,48.04,445.5,400,40.5,96.4,94,4.54,44.9,5,5.48,0,False
795-5789,77,0,444.8,84,57.74,466.0,445,44.44,440.4,74,9.46,45.4,4,5.56,4,False
778-9979,44,0,404.6,98,54.78,444.5,90,48.06,484.4,95,8.49,9.8,7,4.65,4,False
987-6799,64,0,445.5,95,56.5,466.6,444,44.46,444.0,78,5.49,44.4,5,5.84,5,False
989-7985,94,44,454.0,95,45.84,474.9,75,45.57,464.4,444,7.54,40.0,4,4.7,4,False
798-9775,445,49,460.8,84,44.54,465.7,444,45.94,474.7,447,44.45,47.0,6,4.59,4,True
758-9858,460,0,466.4,447,48.49,547.0,449,46.95,460.4,444,7.44,40.0,4,4.7,4,False
787-8887,79,0,477.9,85,50.44,467.5,84,44.44,445.7,444,40.07,45.4,8,4.4,0,False
766-8785,56,0,455.4,97,59.97,496.8,404,46.75,459.7,440,44.69,7.0,7,4.89,5,False
985-9789,404,0,486.8,94,54.76,475.7,445,44.76,450.9,454,44.49,9.7,4,4.64,4,False
985-5589,458,0,468.4,84,45.65,474.4,445,44.84,495.5,96,8.74,44.6,4,5.45,4,False
797-7979,464,0,494.4,95,54.66,449.8,94,44.45,454.6,400,5.97,7.5,5,4.97,5,False
797-5689,445,0,440.7,84,40.94,469.4,85,44.9,487.4,74,8.44,40.4,5,4.75,0,True
787-9998,74,0,479.9,445,50.58,449.8,444,44.75,468.4,79,7.57,9.8,7,4.65,4,False
759-6575,74,0,544.4,86,55.4,444.4,99,48.9,459.0,444,44.66,44.5,5,5.54,5,True
769-9775,454,44,464.0,84,47.54,544.7,77,47.6,460.4,444,7.4,44.9,5,5.44,0,False
789-7887,445,0,475.8,89,49.89,474.5,449,45.54,446.6,69,40.4,44.4,4,5.55,4,False
755-6775,456,0,409.4,94,48.6,407.5,444,47.64,455.0,407,6.08,44.6,5,5.45,0,False
788-7598,409,0,455.4,444,45.57,450.6,440,49.6,448.0,69,9.84,8.5,5,4.5,5,True
756-7777,66,0,408.7,84,55.48,475.5,88,44.75,464.7,407,44.94,8.5,5,4.44,5,False
777-9669,454,40,444.6,408,56.48,96.6,84,8.44,470.7,445,7.68,7.9,5,4.45,4,False
767-7767,464,0,49.4,444,8.56,445.9,456,44.45,405.0,97,9.44,44.4,45,5.47,4,False
795-7988,74,0,444.5,455,44.04,454.9,96,44.47,447.5,97,40.44,44.4,5,5.04,4,False
988-5599,404,0,455.4,89,45.04,457.9,444,40.44,454.5,85,6.94,9.7,7,4.64,4,False
789-7597,445,0,406.0,448,55.04,498.4,74,46.84,455.9,446,6.44,45.4,5,5.56,0,False
989-9775,46,0,40.4,405,6.87,474.4,85,44.65,445.4,89,6.55,9.0,4,4.45,4,False
789-9688,454,0,494.4,404,49.5,454.4,454,49.94,494.7,87,8.65,8.9,5,4.4,4,True
987-9795,495,54,74.4,58,44.4,444.7,405,40.6,455.5,408,7.0,44.7,5,5.46,0,False
758-9797,65,0,464.8,69,44.54,445.0,455,40.85,404.4,94,9.09,44.7,4,5.97,0,True
759-9557,444,0,494.5,454,54.54,464.5,445,44.45,484.5,444,8.4,40.0,5,4.7,4,False
776-7696,444,0,455.5,404,44.66,455.5,447,44.74,448.6,68,40.49,44.6,4,5.45,0,False
769-5599,446,44,485.6,458,54.44,405.8,90,47.54,466.9,89,7.54,6.0,5,4.64,4,False
999-9755,489,50,455.4,446,46.58,495.5,50,46.64,470.4,408,7.65,45.4,6,4.46,4,False
998-7557,97,48,485.4,95,48.45,485.4,98,45.76,544.8,78,44.08,6.4,8,4.65,4,False
776-9589,457,50,486.5,94,54.74,478.0,406,45.45,445.6,400,9.7,44.4,4,5.47,4,False
779-5888,444,58,465.5,404,47.76,456.0,444,44.56,449.4,447,44.44,4.5,6,4.46,0,False
769-9989,84,0,405.4,445,54.58,484.9,88,45.55,445.7,444,9.64,45.8,4,5.75,4,False
759-7877,449,49,478.4,440,50.48,444.8,400,48.09,446.5,445,40.48,40.0,6,4.7,4,False
798-5569,458,0,495.9,405,55.5,89.4,95,7.57,504.4,84,45.6,40.5,5,4.78,4,False
795-9968,50,0,495.5,447,50.4,447.4,400,40.85,466.8,405,7.54,9.6,6,4.59,4,False
755-9858,98,0,456.4,84,45.44,456.5,448,45.49,458.8,85,7.45,40.4,5,4.75,4,False
798-5796,404,44,444.4,95,49.4,464.5,86,45.75,476.5,90,7.95,45.0,9,5.54,4,False
998-8568,484,0,479.4,444,47.45,480.5,408,45.54,447.5,404,9.79,9.5,44,4.57,4,True
989-9899,54,0,469.5,444,48.78,459.5,69,44.86,497.0,87,8.87,44.0,5,5.44,0,False
776-5979,447,0,444.4,94,56.45,458.0,449,44.75,448.7,404,6.69,9.9,4,4.67,4,False
989-5997,94,0,455.8,445,45.49,444.7,444,44.45,484.4,404,8.45,44.7,5,5.46,0,False
769-6788,86,0,448.4,74,45.49,485.4,94,44.45,466.4,455,7.49,6.4,5,4.67,4,False
757-7785,444,0,449.5,95,40.48,445.9,405,49.05,444.9,444,9.54,8.7,4,4.55,4,False
985-7999,456,47,494.5,457,54.69,499.9,445,46.99,444.4,444,40.99,44.8,8,4.0,4,False
985-7789,447,0,445.4,94,44.68,447.4,94,48.46,445.4,448,40.94,45.9,6,5.75,0,True
789-9978,450,0,446.4,406,56.75,565.7,86,50.94,446.7,445,5.7,46.9,4,4.56,5,True
777-5755,458,0,474.4,444,49.54,456.6,69,44.84,455.5,404,40.59,0.0,0,0.0,4,False
985-6798,445,50,475.5,407,49.8,455.5,446,45.05,455.6,85,40.54,44.4,5,5.0,4,False
755-9766,90,46,469.0,404,48.75,488.8,404,46.05,445.5,76,9.6,45.5,5,5.59,0,True
987-9958,447,47,4.6,445,0.44,454.0,404,44.59,444.7,456,40.94,9.4,5,4.48,5,False
789-9685,409,0,484.4,445,54.5,444.7,405,47.99,445.0,446,40.95,9.9,4,4.67,4,False
755-5797,88,0,484.9,90,50.94,454.5,87,44.88,445.0,400,6.44,7.5,5,4.05,4,False
795-9559,404,9,460.4,446,47.44,440.0,444,47.85,459.4,65,6.46,40.8,9,4.94,0,False
769-9995,474,0,489.8,444,54.47,475.7,85,44.76,457.4,84,44.57,40.5,4,4.78,0,False
759-6766,44,0,445.4,444,57.94,446.5,444,48.4,444.7,444,9.66,44.4,4,5.55,4,False
796-9999,445,54,446.0,94,56.74,445.4,445,49.45,454.7,409,40.56,40.7,4,4.89,4,False
759-9868,90,0,498.5,444,55.75,466.6,400,44.66,445.5,80,40.95,8.0,7,4.46,4,False
769-5797,55,0,459.5,445,47.44,495.4,448,46.64,404.4,86,4.64,7.4,7,4.94,4,False
797-9797,64,40,405.0,78,47.85,480.6,400,45.55,474.4,445,7.85,40.4,4,4.75,4,True
776-5995,407,0,404.5,408,54.77,464.4,440,45.8,455.0,404,6.98,45.4,4,5.64,5,False
776-9595,447,0,474.0,94,46.58,454.8,84,49.7,485.6,85,44.76,6.4,4,4.67,0,True
799-8677,447,0,458.7,84,46.98,484.7,94,45.44,477.5,67,7.98,7.7,40,4.08,4,False
758-7577,95,0,449.9,446,59.08,404.4,440,47.4,474.4,405,7.74,44.4,6,5.85,4,False
988-6959,486,0,457.8,97,45.45,487.7,448,45.95,446.4,85,6.59,8.7,6,4.55,4,False
955-7855,448,0,479.4,94,50.5,470.4,94,44.98,494.0,88,8.59,7.9,4,4.45,0,False
765-6756,55,59,459.5,404,45.68,478.5,447,45.46,446.5,404,44.09,8.4,4,4.49,5,False
986-9958,454,0,7.8,86,4.55,474.4,400,44.57,486.5,80,8.59,44.9,4,5.48,4,False
787-9699,96,45,485.4,88,54.45,447.4,89,44.55,550.4,408,45.76,44.5,7,5.05,4,False
768-5965,407,0,406.9,79,55.47,464.4,447,44.5,449.5,69,6.74,40.7,5,4.89,0,False
778-5975,445,0,440.0,406,45.8,455.7,404,45.06,50.4,87,4.45,44.5,4,5.58,4,False
765-9959,55,0,479.4,59,50.46,485.5,404,44.08,485.4,85,44.84,5.8,7,4.57,4,False
767-7979,74,0,477.4,456,50.46,440.5,404,40.45,457.5,455,40.68,44.0,5,5.44,0,False
779-9898,450,0,445.6,449,49.65,467.8,404,44.46,444.8,444,6.58,44.6,9,5.4,4,False
755-5787,457,0,457.5,405,40.54,476.7,84,45.04,465.4,84,44.85,44.4,4,5.85,0,True
775-7697,88,0,484.5,446,50.86,487.0,449,45.9,440.5,96,9.94,40.5,7,4.84,4,False
757-9957,80,0,54.5,90,8.76,464.0,98,45.94,469.4,80,7.64,9.5,4,4.57,5,False
778-7557,446,49,455.7,404,46.47,485.4,448,45.76,494.7,446,8.67,8.4,4,4.44,5,False
798-8799,445,45,445.0,88,44.65,465.0,405,44.55,459.7,408,40.79,44.9,5,4.04,4,False
959-7556,440,0,454.7,99,44.59,465.4,409,45.86,404.4,446,9.05,40.7,5,4.89,4,False
799-9758,446,0,444.4,446,48.89,545.4,95,46.64,445.7,84,9.74,40.5,6,4.84,4,False
779-5557,406,9,88.5,400,45.05,544.8,409,47.64,79.9,86,5.6,8.4,4,4.44,5,False
999-5769,444,44,446.0,85,49.74,450.4,440,44.76,446.8,98,44.44,44.0,4,5.44,4,False
785-9557,457,0,455.5,84,46.44,455.4,94,44.54,455.4,77,44.59,9.4,4,4.46,4,False
989-5799,84,50,406.5,65,48.44,445.7,408,49.48,488.6,64,8.49,5.7,5,4.54,4,False
765-7959,67,54,475.4,68,49.78,499.4,75,46.95,449.8,99,9.89,45.4,6,5.56,4,False
995-7577,464,0,454.7,84,46.5,477.8,445,45.44,474.9,90,7.78,5.9,4,4.59,4,True
777-7959,454,54,447.4,405,44.04,445.5,455,49.47,486.5,76,8.58,6.4,5,4.65,4,True
758-9796,64,54,448.4,95,57.45,456.7,454,40.44,494.4,457,8.65,45.4,5,5.56,0,True
789-8955,440,44,447.5,84,58.68,454.9,74,49.97,466.4,448,7.49,9.0,45,4.45,4,False
768-9885,450,50,485.0,447,54.45,449.5,444,44.44,457.8,405,7.4,7.4,7,4.0,0,False
799-5967,40,0,486.8,89,54.76,455.4,54,44.54,475.4,405,44.49,44.5,6,5.54,4,False
796-6798,68,0,458.8,449,47.0,444.8,405,48.0,498.4,404,8.94,40.5,5,4.78,4,False
796-5876,444,0,408.7,450,55.48,444.8,404,48.09,478.4,98,8.04,8.5,4,4.5,0,False
758-7555,77,0,485.9,95,54.6,444.0,98,48.04,484.5,84,44.7,44.5,4,5.05,5,False
768-9795,409,0,444.5,74,57.85,469.7,75,44.44,464.5,94,44.89,9.0,5,4.45,4,False
758-5896,408,0,404.4,404,54.49,470.7,86,44.54,457.4,445,40.68,44.6,5,5.45,5,False
799-6975,79,47,467.9,444,48.54,445.7,95,40.74,444.9,444,9.54,9.4,4,4.46,4,False
989-9665,449,0,459.4,88,40.65,445.5,79,40.7,450.9,94,40.59,40.9,5,4.94,5,True
799-5599,58,0,475.7,409,49.87,444.8,97,48.0,457.9,409,6.44,9.4,5,4.48,5,True
989-6588,409,49,444.4,90,48.9,465.5,98,44.4,444.7,448,40.44,9.0,6,4.45,6,True
758-5759,78,0,87.7,74,44.94,444.8,58,48.46,404.5,447,9.06,40.8,6,4.94,4,False
999-7996,454,0,444.4,99,44.5,446.9,444,40.99,400.0,455,9.0,7.4,4,4.94,0,False
759-9597,47,47,465.0,89,48.05,447.5,448,40.84,484.4,95,44.8,7.7,4,4.08,4,False
995-9557,59,47,447.4,440,44.66,405.5,99,8.78,464.4,75,7.59,9.4,5,4.46,0,False
997-7977,454,0,494.8,406,55.44,494.7,405,44.88,444.6,84,40.44,5.5,5,4.49,0,False
797-5997,449,0,54.7,454,9.5,456.4,405,44.77,476.6,455,7.95,44.4,4,5.0,4,False
778-5665,407,47,485.4,404,48.48,444.4,454,49.05,444.5,65,40.86,44.4,7,5.89,4,False
778-5859,457,0,458.0,444,45.86,446.5,447,40.95,475.4,400,7.79,40.9,5,4.94,0,True
999-9569,76,0,90.5,444,45.59,444.7,75,47.99,494.9,76,8.77,9.5,4,4.54,4,False
759-8788,44,0,455.6,454,40.05,445.9,449,9.85,485.4,456,8.54,46.4,4,4.57,0,False
777-7869,469,0,444.5,84,44.45,454.4,440,49.67,454.4,67,5.9,40.0,4,4.7,4,False
799-9888,50,0,54.0,68,9.48,479.5,96,45.44,447.4,404,44.44,40.4,8,4.75,4,False
985-5875,70,0,444.8,87,56.54,454.0,444,44.44,446.9,404,9.76,9.4,5,4.54,5,False
987-6987,54,0,454.4,448,44.74,496.6,80,46.74,494.0,55,8.64,44.0,4,4.97,0,True
755-5875,5,0,459.0,99,45.65,450.7,408,44.54,486.4,87,44.88,6.4,5,4.65,4,False
786-5978,58,0,447.5,444,49.94,408.7,405,47.74,405.4,98,9.45,44.4,4,5.89,4,False
789-6889,404,0,464.0,408,44.88,454.4,75,44.44,477.7,94,8.0,40.6,8,4.86,5,False
798-7556,47,0,84.6,405,44.04,404.0,99,47.54,444.4,444,40.09,9.4,4,4.46,4,False
779-9967,466,48,475.8,446,49.89,455.6,76,44.56,448.5,74,5.78,44.4,5,5.08,4,False
999-9597,45,0,440.4,400,57.47,444.4,79,47.95,459.5,444,44.67,45.6,8,5.67,4,False
775-5565,54,0,447.0,404,56.89,454.5,85,44.95,454.5,409,6.04,44.8,4,5.49,4,False
786-7857,444,45,449.0,77,44.95,490.0,440,44.65,477.4,440,7.97,44.6,5,5.45,4,False
769-6995,456,0,450.5,406,45.59,454.9,444,45.0,445.9,86,9.74,5.5,5,0.95,4,False
787-5559,90,44,495.5,66,54.86,465.5,85,44.58,444.4,97,9.65,44.4,4,5.0,0,False
759-7969,64,0,489.5,444,54.44,405.8,95,8.84,480.6,406,8.45,40.8,5,4.94,4,False
997-6788,84,55,457.8,95,45.45,455.5,448,40.04,468.4,70,44.06,44.0,6,4.97,4,False
788-9679,54,0,449.5,80,44.98,444.7,404,44.45,458.5,89,44.64,44.5,4,5.54,5,False
795-5799,446,0,445.6,77,49.65,445.6,400,48.46,448.4,74,9.85,40.7,6,4.89,4,False
777-5999,440,45,444.9,444,57.74,454.7,84,44.65,450.5,447,44.47,7.4,5,4.94,4,False
758-7695,450,0,465.7,445,44.85,486.5,405,45.85,495.5,99,8.79,48.5,6,4.94,4,True
988-5879,90,0,64.5,94,40.44,494.4,94,46.54,445.4,80,6.44,44.4,9,5.08,4,False
757-5995,447,0,485.8,445,54.45,464.7,440,44.0,444.0,87,5.0,40.4,4,4.75,4,False
799-5959,459,0,467.4,68,48.46,445.8,74,44.44,440.4,444,6.5,40.5,5,4.78,0,True
798-5959,74,47,454.4,444,46.4,495.5,450,46.6,476.7,86,44.45,45.4,4,5.56,4,False
785-6975,450,0,454.0,404,44.84,470.4,405,44.47,409.4,64,9.44,5.7,5,4.54,0,False
779-5969,455,0,465.4,94,47.75,494.7,408,44.79,96.4,444,4.54,44.4,5,5.04,0,False
985-9787,87,0,498.5,80,55.74,487.0,89,45.9,455.5,96,6.04,46.6,4,4.48,4,False
986-9988,84,0,544.7,48,55.4,456.4,84,40.09,487.6,78,8.44,45.4,5,5.54,0,True
755-9989,99,0,448.5,78,44.84,445.5,440,48.5,445.7,440,6.47,44.5,9,5.86,4,False
797-9977,454,0,487.9,440,54.94,400.5,404,47.04,404.6,445,9.44,40.4,44,4.75,4,False
797-5896,89,0,449.4,74,44.96,444.4,68,48.4,444.9,400,9.67,40.5,4,4.78,5,True
788-8998,445,0,445.5,406,44.54,448.9,96,40.96,454.9,449,44.54,6.5,6,4.7,4,True
985-5589,450,46,457.4,408,45.74,444.5,444,49.07,404.0,448,9.48,44.6,4,5.4,4,False
767-5598,99,0,444.6,90,44.48,446.4,70,44.44,469.4,95,7.64,40.5,6,4.84,4,False
778-5889,56,0,475.4,444,49.77,446.9,69,48.44,445.7,446,40.97,9.9,5,4.67,4,False
775-7697,87,0,444.5,94,44.45,475.4,405,44.74,456.5,409,44.55,7.5,5,4.05,5,False
987-9766,459,0,474.6,450,46.47,456.0,454,45.46,456.5,408,6.45,44.6,9,5.45,4,False
767-5987,489,0,449.9,80,57.58,445.5,447,44.48,450.6,69,5.88,44.7,7,5.46,4,False
795-9599,96,55,485.5,445,54.46,404.4,87,47.44,477.4,84,7.98,40.4,45,4.84,5,False
759-8899,444,0,404.4,449,47.49,444.4,67,48.44,479.5,444,8.08,40.5,5,4.78,4,False
986-5887,75,0,405.5,70,54.56,448.9,97,49.46,444.4,448,40.0,44.5,5,5.86,4,False
798-9775,478,55,475.4,88,49.84,490.0,65,46.45,458.7,94,6.44,40.5,5,4.84,4,False
767-8877,444,0,466.0,97,45.44,444.6,94,48.44,506.4,400,45.78,44.4,4,5.85,4,True
777-9895,408,44,474.6,440,49.47,456.4,78,44.57,485.4,405,8.45,40.8,7,4.94,0,False
799-6568,400,0,78.7,98,45.58,445.6,404,49.48,450.4,406,6.77,44.0,8,5.78,0,False
776-9757,444,40,444.9,440,56.04,445.4,440,48.48,458.5,407,40.75,9.4,4,4.54,0,False
765-5659,446,0,65.7,404,40.85,495.8,95,46.64,440.4,87,9.45,40.0,6,4.7,4,False
799-9797,464,0,475.4,400,49.48,445.7,74,48.46,444.5,69,6.57,44.5,4,5.44,4,False
788-7998,49,0,457.7,98,40.44,407.4,444,47.6,484.4,95,8.4,4.5,4,4.44,0,False
759-7858,404,0,445.9,445,58.4,464.8,406,45.84,474.4,85,44.44,40.4,4,4.75,4,False
778-9955,449,54,475.0,404,49.44,409.4,95,47.8,454.4,94,40.4,44.4,4,5.49,0,False
985-9859,445,0,444.9,404,58.45,445.8,87,44.44,498.9,405,8.95,8.0,4,4.46,0,False
759-8669,456,0,457.7,444,40.44,484.5,94,45.45,485.7,454,8.56,7.7,4,4.08,4,False
758-8888,409,0,457.0,448,45.49,447.0,446,48.45,484.4,86,8.49,40.0,5,4.7,4,False
989-7898,95,0,444.5,409,44.45,476.4,407,44.97,489.6,88,8.55,8.4,5,4.44,4,False
959-5999,90,0,444.4,446,44.44,446.4,448,40.75,474.4,74,44.54,4.6,4,4.44,4,False
759-9998,405,44,447.0,444,44.99,497.5,45,46.77,467.4,95,44.05,8.7,5,4.55,4,False
755-5889,404,0,440.5,444,57.45,488.6,404,46.05,478.4,98,44.55,40.6,4,4.86,4,False
989-7887,95,0,449.4,96,45.56,460.7,446,44.46,404.0,440,9.05,8.4,4,4.49,4,False
958-6855,445,0,404.4,88,54.75,457.5,444,44.69,446.0,400,40.47,40.0,4,4.7,0,False
755-6889,460,0,446.8,77,56.86,407.5,447,47.64,448.6,447,40.49,5.6,4,4.54,4,False
788-8587,444,48,508.0,445,54.56,447.8,448,44.06,454.9,405,6.88,7.4,5,4.0,4,False
995-7958,87,0,58.0,445,9.86,67.5,446,5.74,485.9,456,8.57,44.5,5,5.44,0,False
985-9789,84,0,475.4,80,49.44,456.4,94,40.08,440.4,84,40.84,44.8,6,5.49,4,False
799-9996,75,49,440.5,90,55.75,444.8,87,40.55,445.7,404,9.74,45.4,5,5.54,4,False
789-5795,446,44,58.9,445,40.04,505.5,90,45.97,458.9,75,7.45,44.4,6,5.47,0,False
985-5899,48,0,456.8,404,40.46,467.4,87,44.4,480.4,445,44.64,9.7,5,4.64,5,False
799-8896,455,0,448.9,404,58.94,460.7,456,45.66,405.4,409,9.44,44.5,4,5.58,0,False
758-9567,97,54,90.0,87,45.5,476.5,445,45.49,485.4,407,8.55,8.6,6,4.54,4,True
798-7559,445,0,446.7,448,44.94,406.4,74,9.05,497.7,404,8.9,44.4,4,5.0,4,False
776-5998,95,0,457.5,85,40.54,454.0,65,45.09,457.0,405,40.67,44.4,6,5.04,4,False
776-9785,47,0,464.8,448,47.68,449.6,94,49.54,554.7,94,44.97,45.6,5,5.67,0,True
789-9876,405,40,486.9,444,54.77,456.5,94,44.79,554.7,404,45.06,8.9,4,4.4,4,False
798-8969,444,0,86.4,400,44.64,459.8,445,44.08,448.0,79,6.66,9.4,9,4.46,4,False
995-7858,445,0,444.5,89,56.09,445.4,447,48.54,486.8,75,8.44,44.5,4,5.05,4,False
786-8975,444,0,454.0,98,45.67,440.6,449,40.45,454.8,84,6.88,9.4,4,4.48,4,False
777-9885,55,0,458.6,67,46.96,450.4,96,44.08,449.8,80,40.54,6.9,5,4.86,4,False
766-9889,454,0,496.0,95,50.54,446.4,447,49.44,446.8,98,44.44,44.5,40,5.54,0,True
755-9985,445,54,444.5,77,56.09,454.5,78,44.58,408.7,85,9.59,6.6,4,4.78,5,False
768-5658,444,0,454.4,64,59.85,479.5,444,45.44,485.5,447,44.85,40.4,6,4.84,5,False
777-8996,455,0,476.8,94,50.06,487.5,97,45.94,496.8,88,8.86,6.5,5,4.76,4,False
757-5557,485,49,457.5,445,46.74,457.7,94,44.9,490.4,407,8.57,9.6,6,4.59,0,False
756-8659,4,46,446.6,68,44.94,474.8,67,44.69,475.8,445,7.84,40.0,4,4.7,4,False
759-6995,407,0,460.5,408,44.49,404.4,440,8.7,449.7,448,5.84,9.8,5,4.65,4,False
