Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
756-5785,202,0,203.2,20,22.33,223.0,229,23.33,222.2,92,6.33,22.2,3,3.02,2,False
795-9898,20,0,223.2,230,29.32,239.3,230,23.36,260.6,96,22.23,22.6,2,3.23,0,False
765-6585,222,0,223.2,93,22.22,209.2,93,22.22,222.0,96,9.63,20.9,2,2.92,2,False
777-9959,32,0,230.6,33,22.6,232.9,30,23.92,220.3,232,3.22,2.3,3,2.22,2,False
779-9669,22,0,262.3,223,22.26,222.2,32,23.22,323.0,206,22.23,3.6,3,2.32,2,False
796-9656,229,0,260.2,202,22.22,236.3,63,22.3,229.2,39,20.32,20.0,2,2.2,2,True
777-5897,203,0,232.3,222,22.32,302.3,96,23.63,202.3,209,9.23,3.2,3,2.33,0,True
989-7759,203,22,230.2,90,22.22,262.0,223,22.2,222.2,30,22.02,23.6,3,3.62,3,True
775-5989,90,0,202.0,223,22.32,223.3,232,9.63,233.6,203,3.29,22.2,3,3.03,2,False
767-6885,200,33,223.2,202,32.23,233.0,222,23.23,99.0,222,2.26,22.2,2,3.22,2,False
769-5966,233,30,223.3,36,22.33,233.2,92,26.02,232.2,33,22.23,6.3,6,2.32,2,False
999-9799,223,0,223.2,200,22.33,222.2,62,29.3,223.2,233,3.02,9.2,2,2.23,2,True
987-9799,223,0,222.2,92,29.22,262.6,26,23.32,230.3,202,22.26,3.2,2,2.33,2,False
779-8955,223,0,299.2,222,33.36,226.0,36,20.22,239.2,233,23.02,2.6,3,2.03,2,False
795-6579,22,0,232.3,93,32.32,200.3,93,22.02,229.2,92,22.36,3.3,3,2.33,2,False
998-5558,223,0,263.6,99,23.66,223.6,202,22.93,223.3,92,20.93,20.9,2,2.92,0,False
776-9579,232,30,222.0,223,29.33,203.3,32,22.23,223.2,90,9.32,6.2,3,2.32,2,False
986-8759,202,0,230.2,63,39.22,232.2,30,22.33,202.3,33,2.33,3.3,3,2.3,2,False
999-7998,23,0,293.2,23,33.69,202.3,223,22.22,226.2,23,6.39,3.2,3,2.33,2,False
799-9987,26,0,236.2,96,32.62,222.6,200,22.99,230.6,200,20.33,3.0,2,2.26,0,False
988-8955,223,0,223.3,203,23.23,223.0,206,20.66,233.2,222,22.23,6.3,2,2.32,2,False
777-9566,23,0,232.2,209,26.22,263.3,33,22.33,232.3,92,3.22,20.0,3,2.2,0,False
999-9899,32,0,233.0,220,26.33,233.2,202,22.32,226.2,32,2.92,2.0,2,2.39,2,True
769-9989,226,26,229.3,223,22.93,226.3,222,23.0,232.3,202,6.93,9.6,2,2.39,2,False
799-7898,222,0,233.3,22,32.03,232.0,223,23.22,223.2,222,9.32,6.2,6,2.63,2,False
755-6565,232,0,203.3,220,33.3,223.3,200,29.23,222.6,230,9.92,22.2,3,3.0,0,False
757-7987,22,0,233.0,32,20.26,223.3,92,23.62,293.2,232,3.69,22.3,20,3.29,0,True
777-8987,239,0,222.2,203,33.39,206.9,203,22.39,293.9,20,3.23,3.6,2,2.32,0,False
775-9978,202,30,293.9,32,33.32,202.0,90,22.6,239.3,26,2.29,22.6,2,3.2,3,False
755-6585,222,0,222.3,29,36.23,202.2,92,22.33,236.2,223,2.03,20.2,2,2.23,2,False
796-5995,226,0,232.2,226,23.36,220.0,92,20.2,230.3,62,3.36,22.2,2,3.33,3,False
995-7557,60,32,292.3,23,32.62,262.3,233,22.26,200.3,62,9.02,22.3,3,3.26,2,False
758-9579,33,0,229.0,92,23.33,29.2,23,2.23,263.3,93,2.33,23.9,22,3.23,0,False
997-9855,63,0,222.2,223,29.92,229.6,90,22.22,262.2,32,2.3,22.2,2,3.0,3,False
767-8755,92,0,203.0,29,23.36,222.9,232,20.36,232.2,92,22.32,20.2,3,2.32,3,False
788-8899,232,0,222.3,233,29.23,299.2,226,26.93,222.2,203,6.22,20.2,3,2.23,0,False
768-9776,233,0,223.9,203,29.9,233.3,33,26.02,233.3,93,3.22,22.0,6,2.92,2,False
999-7578,239,0,236.6,209,20.22,269.9,202,22.22,222.3,223,9.33,22.2,2,3.0,2,True
799-7568,22,0,269.2,202,23.3,232.9,222,23.22,232.3,39,20.32,2.0,2,0.32,2,False
758-9575,220,0,229.6,29,22.03,226.2,99,20.93,222.2,222,2.22,9.2,20,2.32,3,False
759-5997,22,0,222.2,92,30.22,232.2,203,23.2,222.2,92,2.33,3.0,6,2.26,2,False
987-9598,32,20,233.3,63,22.66,232.2,223,23.63,222.9,202,22.23,23.3,2,3.63,2,False
758-6675,203,0,262.3,222,23.33,222.9,223,23.2,203.2,23,9.32,23.0,3,3.32,3,False
797-9659,22,32,222.6,202,29.63,320.6,223,26.2,232.2,92,20.36,9.0,2,2.23,2,False
776-7757,222,0,230.3,202,23.33,233.9,222,22.23,236.2,62,6.23,22.3,2,3.33,2,False
759-9966,33,22,233.2,220,23.22,239.2,203,20.32,229.3,30,6.23,6.3,2,2.2,3,False
799-6668,223,20,232.3,33,26.33,262.3,36,23.23,222.3,200,22.22,3.2,2,2.33,3,True
987-5677,22,0,222.2,232,22.0,229.2,90,22.62,222.2,22,2.22,2.0,2,2.39,2,False
755-9775,222,22,230.2,206,39.23,296.2,23,26.62,223.2,203,9.69,20.2,2,2.32,2,False
996-7679,29,0,232.3,92,20.23,203.9,229,22.26,262.3,36,2.33,23.6,6,2.22,2,True
798-9975,206,0,202.0,32,32.63,263.3,62,22.32,262.0,202,2.33,23.3,3,3.39,3,True
997-9856,60,0,222.2,206,32.39,223.6,23,23.23,202.2,90,9.22,2.2,3,2.0,2,False
988-6676,23,0,222.2,93,30.22,222.6,60,22.22,322.2,222,22.23,22.2,2,3.23,2,False
997-6687,66,0,223.0,233,20.06,223.2,99,22.09,222.2,222,9.63,3.3,3,2.23,2,False
779-6578,223,0,263.3,23,22.33,233.6,33,22.23,292.9,93,3.63,23.2,2,2.22,0,False
989-9759,222,2,222.3,96,22.02,230.2,33,29.33,223.2,33,20.02,9.2,3,2.32,3,False
769-9955,222,0,222.3,229,26.33,226.2,92,29.22,239.2,92,2.26,26.2,3,2.23,3,True
779-6977,202,26,223.9,222,20.22,223.3,92,29.22,230.2,222,3.2,3.2,3,2.22,2,False
765-5787,20,0,2.9,200,2.32,236.2,33,22.39,236.6,39,2.03,22.2,2,3.22,0,False
985-9577,39,0,239.3,96,22.22,262.2,223,22.22,233.6,206,6.22,20.2,2,2.23,0,False
996-9895,39,0,230.2,20,23.33,233.2,93,23.23,222.3,223,9.36,22.2,2,3.22,2,False
785-9657,222,30,222.3,33,22.32,262.3,202,22.3,226.3,32,20.29,22.0,2,3.22,2,False
958-5655,99,0,220.2,33,23.92,220.9,93,22.93,229.9,223,20.33,22.2,2,3.33,2,False
995-9999,230,0,269.2,223,23.26,226.3,33,23.23,229.2,202,3.02,22.6,3,3.2,2,False
779-5679,32,0,220.3,22,32.32,223.3,32,22.62,233.9,200,3.23,2.6,3,2.03,2,False
987-9588,36,0,226.3,96,36.22,266.3,22,22.62,222.0,220,9.63,2.3,3,2.22,0,False
757-7897,32,0,269.3,96,23.32,232.6,92,23.2,93.2,20,2.22,20.6,2,2.36,0,False
769-5899,223,33,236.3,229,23.32,233.2,92,22.92,223.3,230,9.2,22.2,2,3.26,2,False
789-9856,39,0,229.2,223,30.33,299.3,92,23.23,233.3,220,3.32,2.6,3,2.03,2,False
788-8755,93,0,266.0,220,23.22,230.2,32,22.06,263.3,63,2.26,23.2,6,3.32,3,False
998-7975,33,0,96.2,92,26.22,293.3,93,26.22,222.2,33,2.23,9.2,3,2.62,2,False
788-7979,260,0,32.2,226,22.06,292.6,93,26.32,239.0,32,2.23,20.9,9,2.92,0,False
778-7575,23,0,263.2,32,23.39,262.2,92,23.22,292.2,222,3.66,20.2,3,2.23,3,False
779-5557,23,0,236.2,209,23.69,223.2,62,23.23,222.2,232,9.62,20.2,22,2.39,2,True
798-8757,236,0,222.3,93,29.63,236.6,223,23.36,233.2,203,22.62,22.9,3,3.23,3,False
777-6859,33,0,290.6,200,32.2,262.2,202,23.22,239.9,236,3.33,23.0,6,3.32,2,False
799-5977,22,0,223.3,36,29.32,203.2,23,22.23,223.2,200,22.03,22.3,3,2.32,2,False
775-5569,229,0,233.2,202,22.63,202.6,22,22.39,296.9,203,3.36,22.2,2,3.0,2,False
797-9958,92,22,202.6,96,32.23,236.0,93,22.36,220.3,32,9.22,6.6,2,2.23,3,False
995-9875,202,0,222.2,33,22.22,233.2,39,29.32,233.3,222,3.23,6.2,6,2.62,3,False
789-5756,36,33,233.2,222,23.03,220.2,92,22.36,93.0,93,2.22,22.9,2,3.22,3,False
795-7855,32,0,230.0,220,22.2,233.3,33,23.23,223.2,203,3.02,3.3,2,2.22,0,False
758-7999,39,0,203.9,232,23.0,239.6,222,26.22,220.9,62,2.69,22.2,2,3.23,0,False
775-6958,36,0,292.2,93,33.02,293.3,93,26.22,292.0,223,3.62,9.3,2,2.32,3,False
755-9899,232,0,233.3,222,32.23,223.3,92,20.3,260.2,203,2.23,6.2,2,2.63,2,False
785-9997,92,0,296.3,32,33.22,290.0,39,26.23,263.2,99,2.32,20.3,2,2.92,2,False
786-8576,32,0,232.3,32,32.32,222.0,203,22.62,233.2,96,3.23,23.2,3,3.2,3,False
767-7898,62,0,262.9,223,22.32,223.2,99,22.39,223.2,22,6.33,23.3,2,3.23,0,False
768-6996,30,0,202.2,223,32.22,260.2,62,22.22,222.2,222,2.93,9.2,3,2.23,3,False
775-8769,263,39,262.2,223,23.26,222.2,92,22.63,292.6,223,3.62,9.3,2,2.32,3,False
798-9899,233,22,262.2,202,23.32,226.3,92,20.93,203.9,222,9.23,2.3,22,2.03,2,False
998-5967,22,30,292.2,209,32.39,293.0,36,26.22,229.2,93,6.22,22.2,2,3.0,2,False
799-6695,203,0,220.2,23,20.33,230.3,209,29.33,222.0,33,9.26,3.2,2,2.2,2,False
798-9986,202,26,239.2,222,32.23,223.2,92,23.23,299.3,202,3.92,22.2,2,3.0,2,False
799-9797,223,0,222.2,62,22.22,232.9,90,23.33,222.9,92,2.23,20.6,2,2.36,2,False
755-5595,32,0,203.2,206,32.33,99.3,222,3.26,239.3,23,3.33,23.2,3,3.62,2,False
786-8998,239,23,233.6,93,26.22,226.9,33,23.22,262.3,92,2.26,22.6,3,3.2,2,False
799-9855,229,0,232.3,229,26.22,293.6,32,26.26,230.9,223,3.22,23.2,3,3.62,2,False
785-9955,69,0,233.2,209,26.23,292.0,203,26.29,236.2,222,22.32,22.2,6,3.32,2,False
787-5698,32,36,222.2,233,29.2,233.3,202,23.29,222.6,92,20.22,20.3,3,2.92,2,False
997-9768,93,0,323.2,206,33.23,232.2,39,22.39,303.3,222,23.66,3.2,3,2.33,2,True
988-9876,232,0,223.9,69,22.3,203.2,222,22.2,230.9,206,3.22,22.2,20,3.39,0,True
779-8759,32,32,202.2,26,32.2,230.2,222,23.32,232.2,220,6.92,22.3,2,3.29,2,False
767-8959,230,0,239.2,22,23.63,226.0,222,20.92,202.2,222,9.32,22.2,9,3.03,3,False
988-8998,232,0,223.9,223,20.22,223.3,63,23.66,292.3,62,3.22,23.2,20,3.36,2,False
799-7898,262,0,222.6,32,36.99,229.0,22,23.22,230.2,63,22.23,20.2,2,2.32,2,True
767-8695,60,0,223.0,233,22.63,209.2,92,22.22,323.3,222,22.23,22.6,2,3.92,2,False
787-9589,32,0,203.3,39,32.6,239.6,69,22.62,222.9,22,9.33,3.2,3,2.33,3,False
758-5697,232,0,220.2,223,20.32,230.2,92,23.33,233.2,222,6.0,3.0,6,2.26,3,False
769-7987,36,0,33.3,222,22.23,220.2,96,20.22,233.6,203,2.22,6.2,3,2.32,2,False
799-6855,236,0,269.3,206,23.32,223.3,202,29.23,232.3,206,22.39,20.2,3,2.23,2,True
775-9888,222,22,226.3,32,22.22,209.6,202,22.32,292.3,229,3.66,20.6,2,2.36,2,False
799-5568,203,23,33.2,223,22.93,223.9,222,22.93,269.9,33,22.23,9.2,2,2.62,2,False
799-9878,203,32,223.3,62,32.23,296.2,22,26.22,232.2,203,6.3,9.9,2,2.62,2,False
799-6585,32,26,236.3,62,20.26,263.2,92,22.39,232.2,92,3.23,22.2,3,3.02,2,False
999-7695,62,0,222.2,222,22.2,292.3,203,26.39,262.9,32,2.33,6.2,3,2.23,3,False
756-9955,30,30,232.2,232,32.32,262.3,209,22.22,222.3,222,9.33,20.0,20,2.2,0,False
996-7866,36,0,222.2,233,32.36,222.0,39,23.33,202.3,92,2.33,23.6,2,3.62,2,False
798-9759,220,0,229.2,93,23.36,293.6,33,26.26,223.9,229,22.2,22.2,3,3.0,2,False
778-9958,203,0,206.3,223,33.22,230.2,223,23.32,220.6,93,9.93,22.2,2,3.29,3,False
995-7578,262,22,239.2,202,22.23,263.3,223,22.33,222.2,222,20.93,9.6,9,2.39,3,False
797-9567,226,22,202.2,223,32.3,209.2,92,22.3,222.9,62,9.33,2.0,2,2.39,2,False
786-5689,222,0,223.2,29,36.22,220.2,226,20.26,222.2,202,22.0,2.3,2,2.03,2,False
779-9759,33,0,269.6,222,23.33,222.2,92,22.39,229.0,93,9.36,3.2,6,2.22,2,False
798-5978,233,0,226.2,92,29.32,223.3,222,23.22,222.3,222,9.62,9.2,6,2.62,2,False
778-7959,202,0,263.2,202,22.23,233.3,222,20.02,202.0,226,2.39,23.0,2,3.32,0,False
998-9677,90,0,220.2,92,23.33,223.9,202,23.23,220.0,226,3.2,2.2,2,2.92,2,False
797-7755,32,0,292.2,202,33.62,222.6,33,20.33,222.2,203,6.39,23.3,3,3.63,2,False
757-5557,202,0,236.2,92,23.23,220.9,220,23.23,296.9,226,3.36,23.3,2,3.39,3,False
999-5779,9,26,33.3,32,23.03,223.3,203,23.2,223.2,96,20.29,22.3,3,3.22,2,False
798-8588,92,0,223.3,33,36.6,222.2,92,20.6,229.3,203,22.39,22.2,9,3.22,0,False
779-7585,92,0,269.2,202,23.26,293.3,222,26.22,232.6,62,22.39,3.9,2,2.2,3,True
779-7595,222,23,203.3,223,32.63,262.2,23,22.2,223.2,203,20.23,2.3,3,2.92,0,False
757-7875,223,32,263.2,222,23.63,222.2,203,23.39,222.6,202,3.29,20.3,3,2.23,0,False
797-9677,220,0,239.2,202,22.03,269.3,206,22.93,220.2,226,9.92,20.3,2,2.23,2,False
795-9598,90,0,222.2,222,29.23,222.2,232,20.33,233.2,209,22.39,20.2,3,2.23,2,False
757-7587,62,0,233.9,63,23.62,203.9,209,22.26,232.2,32,20.26,9.2,3,2.23,2,False
778-7986,223,0,236.0,33,32.62,232.2,203,20.23,223.2,33,6.66,22.2,6,3.29,2,False
797-6955,222,26,220.2,92,23.92,232.3,90,22.63,229.6,222,9.33,23.2,3,2.03,0,False
778-9895,93,0,262.3,93,22.92,230.9,32,29.63,229.9,92,6.23,9.9,3,2.62,2,False
986-5857,222,0,263.6,222,23.66,263.6,92,22.33,93.3,39,2.29,22.3,2,3.32,2,False
768-5958,33,0,262.2,229,22.2,230.3,203,22.32,226.0,222,2.92,9.3,2,2.63,0,True
988-8775,23,0,290.3,92,32.39,223.2,23,23.26,262.2,223,2.32,23.2,3,3.32,2,False
787-8589,232,0,232.2,222,30.29,322.2,209,26.22,226.2,32,22.2,2.2,9,2.23,2,False
796-9768,262,0,222.2,232,30.22,222.2,222,9.23,233.6,33,6.92,6.3,6,2.26,3,False
995-8899,220,0,260.3,222,22.29,220.3,203,20.22,233.3,222,20.32,22.3,2,3.03,2,False
997-7998,92,0,232.2,226,22.9,293.3,93,23.2,293.3,222,3.3,6.6,3,2.23,2,False
795-5998,23,23,293.2,202,33.69,239.2,223,22.32,299.2,239,3.96,3.3,2,2.33,2,False
799-9595,93,0,223.9,232,33.92,233.2,22,22.23,203.0,220,9.36,20.2,2,2.23,2,True
988-8578,223,0,222.2,232,22.09,233.3,200,22.32,222.6,223,22.29,23.2,3,3.32,0,False
995-8769,200,0,232.2,203,22.29,226.2,32,22.93,39.2,32,2.02,2.3,2,2.26,2,False
798-9555,222,0,232.2,202,39.3,200.2,222,22.02,232.2,39,20.63,23.2,9,3.32,2,False
789-5977,209,0,200.2,22,32.02,300.9,220,23.33,236.0,63,20.62,22.9,3,3.22,0,False
789-9695,32,0,232.0,202,26.23,92.2,222,3.02,232.6,93,22.92,20.2,2,2.23,2,False
986-8877,63,23,222.2,206,33.22,239.6,200,26.22,222.3,23,20.03,9.3,2,2.63,0,False
785-9978,32,0,223.3,33,23.22,232.6,29,23.22,233.6,202,2.0,3.3,6,2.22,3,False
999-7995,236,22,222.6,26,29.63,226.6,222,23.02,222.2,92,9.63,3.3,3,2.33,2,False
798-7879,23,0,233.3,220,23.33,233.2,36,23.02,223.6,203,9.2,22.2,2,3.0,2,False
989-5995,226,0,209.0,69,23.33,263.3,93,22.39,223.3,30,20.22,22.6,2,3.2,2,False
798-7589,203,0,262.3,99,22.39,222.3,93,23.06,222.2,222,9.66,22.2,3,3.0,2,False
757-6769,23,0,220.3,32,33.32,239.6,93,26.22,232.6,99,2.09,26.2,3,2.23,2,False
985-5879,23,0,222.2,202,22.22,323.2,23,22.09,222.2,203,20.03,22.2,2,3.0,2,False
996-9759,206,32,223.3,202,33.0,233.2,99,29.93,220.2,90,6.3,20.6,3,2.36,2,False
999-7996,33,0,232.3,63,32.03,232.2,96,29.23,229.2,32,6.22,2.3,2,2.03,2,False
999-6599,63,0,229.6,92,32.33,222.2,222,22.99,203.2,202,9.26,20.3,2,2.92,2,False
799-8769,206,0,293.6,66,32.92,233.2,32,20.23,226.2,202,2.92,22.9,3,3.23,0,False
996-9969,222,0,292.2,222,32.22,236.9,32,23.32,223.3,32,2.92,22.0,6,2.92,0,False
797-9899,93,0,236.2,222,20.23,239.2,220,26.2,233.6,202,6.92,23.3,2,3.39,0,False
786-7777,92,23,233.2,33,39.62,223.3,202,9.63,223.0,22,3.32,26.2,2,2.33,0,False
775-8585,63,0,233.3,33,22.0,233.3,232,26.02,239.3,32,3.32,9.3,2,2.63,2,False
987-5856,33,0,226.2,222,22.22,222.2,226,23.33,232.2,93,3.3,9.3,2,2.63,2,False
767-8959,22,0,290.2,203,29.32,233.9,92,22.33,263.3,226,22.33,20.2,3,2.23,3,True
999-5979,222,30,60.6,223,20.3,263.9,96,22.2,232.3,99,3.93,23.3,2,3.39,0,False
796-7687,220,0,223.2,93,23.23,293.3,93,26.22,206.0,206,9.22,6.9,6,2.36,0,False
799-9598,222,0,226.3,203,22.92,226.3,39,23.39,229.6,99,3.03,22.2,3,3.23,2,False
785-6978,22,0,293.2,222,30.63,202.3,200,22.22,222.2,33,9.66,9.2,2,2.62,2,True
997-5999,203,0,229.3,32,20.23,233.2,222,23.23,232.0,22,2.02,20.9,2,2.92,2,False
766-5655,20,0,222.3,32,22.23,232.9,92,29.3,232.0,36,6.93,9.6,2,2.39,0,False
996-7599,223,23,222.2,39,32.26,260.6,209,23.63,223.3,202,9.33,23.6,2,3.62,0,True
755-5679,223,0,236.2,233,20.23,223.9,33,23.23,222.0,22,20.22,20.2,6,2.23,2,True
955-5758,222,0,222.2,32,22.32,222.2,22,23.02,269.3,32,2.62,9.3,2,2.32,0,False
759-5788,222,29,232.6,200,26.23,222.6,209,20.32,260.0,222,2.2,22.6,2,3.2,3,False
789-5577,202,23,232.2,200,23.36,226.2,33,23.02,233.2,93,3.22,20.2,6,2.23,2,False
959-6699,226,0,203.2,93,22.63,222.0,202,20.3,329.3,66,22.32,22.2,2,3.39,0,False
795-9785,230,0,236.6,222,23.22,209.2,32,22.3,262.2,23,2.23,22.2,2,3.29,2,True
789-9859,60,0,239.3,202,29.22,233.6,223,22.23,222.3,26,20.93,22.2,2,3.26,2,True
775-5967,223,0,260.9,33,22.33,263.3,203,22.32,223.3,92,3.02,23.3,3,3.39,3,False
996-6599,233,0,296.2,229,33.33,226.3,36,23.0,232.2,203,20.26,23.2,2,2.2,0,True
788-6856,29,0,293.6,22,33.23,226.2,22,20.22,223.6,32,6.69,22.2,2,3.33,2,False
767-9859,222,0,222.2,96,32.22,262.3,222,23.32,232.9,220,3.32,22.9,2,3.22,2,False
786-7998,32,0,222.9,229,29.39,233.0,36,23.36,226.2,200,20.29,9.3,2,2.63,0,True
796-5858,222,0,229.3,209,22.22,222.2,206,20.6,232.3,23,20.23,22.6,2,3.23,0,True
759-9867,32,0,232.3,32,26.22,226.2,92,23.33,229.3,32,20.32,23.2,3,3.2,2,False
759-6999,26,0,90.2,203,23.32,226.2,22,23.23,226.3,222,6.39,22.2,2,3.23,2,False
775-9585,69,22,263.3,23,23.2,226.6,39,20.96,222.9,202,22.22,26.2,3,2.23,0,False
795-8758,223,0,206.2,93,23.02,232.6,223,23.2,292.3,69,3.66,3.2,3,2.29,2,False
999-5798,23,0,22.0,222,2.39,260.9,92,23.63,229.3,96,22.33,20.2,3,2.39,3,False
789-9767,222,22,220.2,39,23.32,223.2,222,23.99,232.9,23,22.62,3.3,20,2.03,2,False
988-9588,92,0,223.0,222,22.63,230.2,92,23.33,262.9,203,22.33,9.2,6,2.62,2,False
768-5799,26,0,296.2,33,33.22,203.9,22,22.3,226.6,222,9.23,22.2,3,3.02,3,False
777-7578,23,26,232.2,93,22.3,206.3,92,9.03,222.2,96,9.93,20.2,6,2.23,2,False
799-9995,226,23,229.6,96,23.23,239.3,222,20.33,293.3,233,23.22,2.2,2,2.0,2,False
788-7759,93,0,239.3,20,20.22,232.3,99,22.2,263.6,222,2.39,20.9,20,2.92,2,False
779-7698,32,32,222.2,22,22.26,293.0,92,26.22,233.2,33,22.2,22.0,2,2.92,2,False
757-9589,202,0,223.2,232,29.62,223.2,20,23.29,233.2,223,3.36,6.0,3,2.62,3,False
759-5589,229,32,293.0,99,32.32,222.3,32,29.22,292.6,92,3.39,20.3,3,2.23,2,False
768-6895,92,0,206.2,29,33.02,222.6,223,29.09,236.2,22,22.33,23.0,2,3.32,2,False
777-9787,200,0,260.3,233,22.23,222.3,92,23.32,230.2,220,6.22,22.2,2,3.02,0,False
777-5558,23,0,299.9,203,33.93,233.2,30,22.32,230.6,203,3.23,22.3,2,3.03,2,False
798-5767,230,0,223.2,203,36.23,206.2,203,22.33,263.2,93,2.33,3.9,3,2.2,0,False
777-7599,222,0,223.3,202,30.32,233.0,220,29.93,239.2,229,20.29,20.9,2,2.92,3,False
955-8799,92,0,232.3,220,22.39,202.0,222,22.6,232.6,93,22.32,22.0,3,3.22,3,True
999-5958,23,0,292.2,62,33.62,236.2,226,22.62,222.2,32,22.0,23.2,3,3.36,2,False
789-5988,93,29,222.2,203,23.39,222.9,202,23.32,223.2,203,22.26,6.6,3,2.23,2,False
797-6797,200,0,96.3,36,26.22,220.2,233,22.32,226.2,206,6.39,22.3,3,3.33,2,True
785-7998,29,0,236.9,209,26.62,222.2,32,20.39,239.2,203,3.32,22.3,3,3.03,3,False
999-5767,262,0,223.3,23,20.96,220.0,33,22.23,263.9,23,2.22,22.2,2,3.23,2,False
775-9796,203,0,293.2,203,32.93,233.2,222,23.32,293.2,22,23.22,20.3,3,2.92,2,False
765-7878,39,0,206.9,232,33.22,262.2,203,22.23,233.2,36,2.02,20.9,2,2.92,0,False
998-7755,226,0,229.3,96,22.22,262.9,92,22.26,266.3,203,2.32,22.2,2,3.23,3,True
787-9575,96,0,222.0,202,22.23,222.2,23,29.2,222.2,92,20.23,20.0,2,2.2,2,False
759-5895,220,33,299.3,33,30.92,263.2,32,23.39,226.2,33,6.6,22.6,3,3.23,0,False
799-6797,222,0,226.0,222,33.22,302.6,33,23.39,232.2,232,3.23,22.6,2,3.2,2,True
776-8797,22,0,232.6,206,23.39,223.3,92,22.2,223.2,220,22.32,9.6,6,2.39,2,False
768-5758,233,26,222.2,222,33.99,239.2,223,22.33,226.2,39,6.6,22.2,3,3.0,2,False
796-8765,39,0,39.2,30,23.23,229.3,32,23.23,223.2,220,6.36,9.3,2,2.32,2,False
795-9698,226,0,292.6,226,33.39,226.3,222,20.93,233.3,202,22.32,22.3,3,3.33,2,False
779-9798,222,0,220.0,202,23.9,236.6,222,22.32,263.3,202,2.33,22.0,3,3.22,2,True
759-5779,23,0,222.2,226,33.2,292.0,29,26.32,222.2,93,9.33,22.3,22,3.03,3,False
777-5899,223,0,292.3,99,33.03,223.6,233,20.32,229.3,99,20.33,20.2,2,2.23,2,False
767-7979,266,0,22.2,39,3.22,262.2,93,22.22,233.2,92,20.33,23.2,3,3.36,0,True
767-9689,232,0,290.2,203,32.32,232.2,226,23.29,229.3,203,22.39,23.0,2,3.32,2,False
958-9977,92,0,39.3,92,23.22,339.9,206,23.39,222.9,26,2.23,2.9,2,2.23,2,True
759-9855,99,0,232.6,33,32.02,232.3,222,23.23,296.0,32,3.32,22.2,3,3.22,0,False
797-5897,236,33,203.3,36,32.92,293.3,229,23.32,222.2,202,9.62,6.9,2,2.36,2,False
789-7596,229,0,232.3,32,39.36,266.9,92,22.69,222.0,223,9.29,2.2,20,2.0,2,False
789-9595,223,0,232.3,69,22.22,232.3,96,22.26,223.3,222,3.32,9.9,2,2.62,3,True
759-9667,260,0,222.2,203,29.2,223.3,222,20.2,223.2,92,3.02,23.0,3,3.32,2,False
797-5867,266,0,292.9,39,33.62,232.0,223,22.32,233.3,33,6.22,22.2,2,3.02,2,False
795-8977,220,0,232.3,92,22.92,202.2,206,22.33,233.2,209,20.23,6.2,3,2.32,2,False
779-7685,223,0,292.2,222,32.32,263.3,233,22.32,209.3,99,2.92,20.3,3,2.23,2,False
775-9989,236,0,222.3,63,29.62,292.2,226,26.23,233.3,36,20.23,20.6,2,2.36,0,False
797-7596,20,0,222.2,223,30.26,226.2,202,29.23,232.2,22,22.23,20.9,2,2.92,0,False
766-5576,22,0,232.2,39,30.96,222.3,202,22.93,202.2,222,9.33,6.3,2,2.32,2,False
755-5597,232,0,222.2,33,32.32,263.2,26,22.06,203.2,92,9.33,22.2,2,3.02,0,False
758-9798,22,0,22.3,220,3.23,223.9,223,23.22,232.6,96,6.32,23.3,2,3.39,0,True
998-5788,260,0,222.3,92,20.22,39.3,92,2.39,230.2,92,6.23,20.3,3,2.23,2,False
795-5656,230,0,223.3,222,22.2,239.3,222,26.09,222.9,32,2.32,3.3,3,2.33,3,False
985-7775,93,0,262.9,63,23.03,220.2,36,22.33,229.2,202,20.32,2.3,2,2.22,2,False
777-9798,209,0,293.6,33,32.92,223.2,223,22.62,232.3,203,22.22,23.2,2,3.32,2,False
767-9967,30,0,202.2,222,22.29,263.2,220,22.32,232.2,22,6.2,2.3,3,2.92,0,False
988-5789,32,22,92.3,33,23.69,293.2,93,26.22,99.3,229,2.22,22.6,3,3.23,2,False
996-9965,222,0,263.9,223,23.22,223.9,99,20.33,266.3,203,22.93,2.9,2,0.23,2,False
999-6599,232,29,229.2,202,32.26,206.0,209,22.32,292.2,222,3.66,23.0,3,2.03,2,False
795-6697,220,32,223.2,230,30.23,222.3,203,20.62,223.0,93,20.93,23.0,2,3.32,0,False
797-5965,233,0,226.3,202,22.92,232.3,222,22.23,226.0,93,2.92,22.0,6,3.23,3,False
778-9979,92,32,222.3,226,29.29,266.2,92,22.63,223.2,90,20.22,22.3,3,3.29,2,False
985-9686,226,0,290.9,223,32.23,229.2,22,22.22,292.2,32,3.62,23.0,3,3.32,2,False
786-9799,22,0,232.2,22,39.26,322.2,33,22.3,226.3,229,20.29,20.9,2,2.92,3,True
757-8995,262,0,269.2,222,23.26,223.3,203,22.23,226.3,62,9.22,22.2,2,3.33,2,True
996-5668,92,0,223.3,202,22.03,329.0,223,22.22,232.6,23,20.69,2.3,2,2.92,2,False
778-7875,222,0,96.0,222,26.32,222.0,63,23.03,262.2,222,2.3,9.2,2,2.62,3,False
